000078 Errors: L1: 1.181e-02, L2: 3.673e-03, BCE: 2.108e-02, Same sim: 5.277e-01 +/- 9.755e-02, Diff sim: 5.979e-03 +/- 2.720e-02, 
000079 Errors: L1: 1.156e-02, L2: 3.464e-03, BCE: 2.040e-02, Same sim: 5.375e-01 +/- 8.964e-02, Diff sim: 5.854e-03 +/- 2.578e-02, 
000080 Errors: L1: 1.166e-02, L2: 3.574e-03, BCE: 2.064e-02, Same sim: 5.335e-01 +/- 8.708e-02, Diff sim: 5.905e-03 +/- 2.709e-02, 
000081 Errors: L1: 1.148e-02, L2: 3.409e-03, BCE: 2.021e-02, Same sim: 5.408e-01 +/- 9.234e-02, Diff sim: 5.813e-03 +/- 2.532e-02, 
000082 Errors: L1: 1.202e-02, L2: 3.807e-03, BCE: 2.156e-02, Same sim: 5.193e-01 +/- 9.975e-02, Diff sim: 6.085e-03 +/- 2.770e-02, 
000083 Errors: L1: 1.143e-02, L2: 3.369e-03, BCE: 2.005e-02, Same sim: 5.428e-01 +/- 8.190e-02, Diff sim: 5.787e-03 +/- 2.544e-02, 
000084 Errors: L1: 1.151e-02, L2: 3.449e-03, BCE: 2.024e-02, Same sim: 5.397e-01 +/- 7.934e-02, Diff sim: 5.826e-03 +/- 2.641e-02, 
000085 Errors: L1: 1.239e-02, L2: 4.069e-03, BCE: 2.269e-02, Same sim: 5.044e-01 +/- 1.159e-01, Diff sim: 6.274e-03 +/- 2.831e-02, 
000086 Errors: L1: 1.228e-02, L2: 3.915e-03, BCE: 2.216e-02, Same sim: 5.088e-01 +/- 1.021e-01, Diff sim: 6.218e-03 +/- 2.722e-02, 
000087 Errors: L1: 1.806e-02, L2: 8.854e-03, BCE: 1.254e-01, Same sim: 2.777e-01 +/- 2.541e-01, Diff sim: 9.144e-03 +/- 3.821e-02, 
000088 Errors: L1: 1.195e-02, L2: 3.729e-03, BCE: 2.151e-02, Same sim: 5.218e-01 +/- 1.019e-01, Diff sim: 6.053e-03 +/- 2.671e-02, 
000089 Errors: L1: 1.239e-02, L2: 4.069e-03, BCE: 2.260e-02, Same sim: 5.044e-01 +/- 1.119e-01, Diff sim: 6.274e-03 +/- 2.852e-02, 
000090 Errors: L1: 1.186e-02, L2: 3.655e-03, BCE: 2.119e-02, Same sim: 5.256e-01 +/- 9.682e-02, Diff sim: 6.006e-03 +/- 2.640e-02, 
000091 Errors: L1: 1.201e-02, L2: 3.825e-03, BCE: 2.166e-02, Same sim: 5.196e-01 +/- 1.052e-01, Diff sim: 6.081e-03 +/- 2.784e-02, 
000092 Errors: L1: 1.798e-02, L2: 8.852e-03, BCE: 1.240e-01, Same sim: 2.807e-01 +/- 2.658e-01, Diff sim: 9.105e-03 +/- 3.792e-02, 
000093 Errors: L1: 1.813e-02, L2: 8.950e-03, BCE: 1.014e-01, Same sim: 2.749e-01 +/- 2.594e-01, Diff sim: 9.179e-03 +/- 3.836e-02, 
000094 Errors: L1: 1.808e-02, L2: 8.898e-03, BCE: 1.463e-01, Same sim: 2.769e-01 +/- 2.629e-01, Diff sim: 9.153e-03 +/- 3.786e-02, 
000095 Errors: L1: 1.787e-02, L2: 8.814e-03, BCE: 1.351e-01, Same sim: 2.851e-01 +/- 2.662e-01, Diff sim: 9.049e-03 +/- 3.844e-02, 
000096 Errors: L1: 1.776e-02, L2: 8.707e-03, BCE: 1.357e-01, Same sim: 2.898e-01 +/- 2.692e-01, Diff sim: 8.990e-03 +/- 3.786e-02, 
000097 Errors: L1: 1.794e-02, L2: 8.830e-03, BCE: 1.345e-01, Same sim: 2.826e-01 +/- 2.657e-01, Diff sim: 9.081e-03 +/- 3.809e-02, 
000098 Errors: L1: 1.180e-02, L2: 3.627e-03, BCE: 2.094e-02, Same sim: 5.280e-01 +/- 8.853e-02, Diff sim: 5.974e-03 +/- 2.680e-02, 
000099 Errors: L1: 1.162e-02, L2: 3.541e-03, BCE: 2.057e-02, Same sim: 5.352e-01 +/- 9.288e-02, Diff sim: 5.884e-03 +/- 2.658e-02, 
000100 Errors: L1: 1.146e-02, L2: 3.437e-03, BCE: 2.024e-02, Same sim: 5.417e-01 +/- 9.220e-02, Diff sim: 5.802e-03 +/- 2.608e-02, 
000101 Errors: L1: 1.237e-02, L2: 4.058e-03, BCE: 2.265e-02, Same sim: 5.052e-01 +/- 1.194e-01, Diff sim: 6.264e-03 +/- 2.810e-02, 
000102 Errors: L1: 1.190e-02, L2: 3.693e-03, BCE: 2.126e-02, Same sim: 5.241e-01 +/- 9.590e-02, Diff sim: 6.024e-03 +/- 2.684e-02, 
000103 Errors: L1: 1.189e-02, L2: 3.656e-03, BCE: 2.110e-02, Same sim: 5.245e-01 +/- 8.740e-02, Diff sim: 6.019e-03 +/- 2.660e-02, 
000104 Errors: L1: 1.184e-02, L2: 3.643e-03, BCE: 2.109e-02, Same sim: 5.265e-01 +/- 9.923e-02, Diff sim: 5.994e-03 +/- 2.627e-02, 
000105 Errors: L1: 1.176e-02, L2: 3.557e-03, BCE: 2.078e-02, Same sim: 5.296e-01 +/- 8.261e-02, Diff sim: 5.954e-03 +/- 2.606e-02, 
000106 Errors: L1: 1.218e-02, L2: 3.887e-03, BCE: 2.189e-02, Same sim: 5.129e-01 +/- 9.400e-02, Diff sim: 6.167e-03 +/- 2.798e-02, 
000107 Errors: L1: 1.234e-02, L2: 4.041e-03, BCE: 2.240e-02, Same sim: 5.063e-01 +/- 1.048e-01, Diff sim: 6.250e-03 +/- 2.878e-02, 
000108 Errors: L1: 1.185e-02, L2: 3.658e-03, BCE: 2.111e-02, Same sim: 5.258e-01 +/- 9.152e-02, Diff sim: 6.003e-03 +/- 2.676e-02, 
000109 Errors: L1: 1.216e-02, L2: 3.842e-03, BCE: 2.180e-02, Same sim: 5.138e-01 +/- 9.608e-02, Diff sim: 6.155e-03 +/- 2.726e-02, 
000110 Errors: L1: 1.193e-02, L2: 3.728e-03, BCE: 2.128e-02, Same sim: 5.228e-01 +/- 9.313e-02, Diff sim: 6.040e-03 +/- 2.733e-02, 
000111 Errors: L1: 1.207e-02, L2: 3.834e-03, BCE: 2.164e-02, Same sim: 5.173e-01 +/- 9.536e-02, Diff sim: 6.110e-03 +/- 2.794e-02, 
000112 Errors: L1: 1.217e-02, L2: 3.902e-03, BCE: 2.202e-02, Same sim: 5.134e-01 +/- 1.123e-01, Diff sim: 6.160e-03 +/- 2.749e-02, 
000113 Errors: L1: 1.818e-02, L2: 9.054e-03, BCE: 1.441e-01, Same sim: 2.726e-01 +/- 2.567e-01, Diff sim: 9.207e-03 +/- 3.940e-02, 
000114 Errors: L1: 1.212e-02, L2: 3.822e-03, BCE: 2.172e-02, Same sim: 5.152e-01 +/- 9.473e-02, Diff sim: 6.137e-03 +/- 2.727e-02, 
000115 Errors: L1: 1.187e-02, L2: 3.663e-03, BCE: 2.120e-02, Same sim: 5.253e-01 +/- 9.392e-02, Diff sim: 6.010e-03 +/- 2.661e-02, 
000116 Errors: L1: 1.179e-02, L2: 3.590e-03, BCE: 2.089e-02, Same sim: 5.283e-01 +/- 8.099e-02, Diff sim: 5.971e-03 +/- 2.645e-02, 
000117 Errors: L1: 1.223e-02, L2: 3.944e-03, BCE: 2.206e-02, Same sim: 5.106e-01 +/- 9.968e-02, Diff sim: 6.195e-03 +/- 2.826e-02, 
000118 Errors: L1: 1.155e-02, L2: 3.440e-03, BCE: 2.025e-02, Same sim: 5.381e-01 +/- 7.085e-02, Diff sim: 5.847e-03 +/- 2.616e-02, 
000119 Errors: L1: 1.174e-02, L2: 3.610e-03, BCE: 2.079e-02, Same sim: 5.303e-01 +/- 8.006e-02, Diff sim: 5.946e-03 +/- 2.732e-02, 
000120 Errors: L1: 1.206e-02, L2: 3.792e-03, BCE: 2.156e-02, Same sim: 5.176e-01 +/- 9.137e-02, Diff sim: 6.106e-03 +/- 2.741e-02, 
000121 Errors: L1: 1.224e-02, L2: 3.934e-03, BCE: 2.210e-02, Same sim: 5.103e-01 +/- 1.020e-01, Diff sim: 6.199e-03 +/- 2.789e-02, 
000122 Errors: L1: 1.171e-02, L2: 3.554e-03, BCE: 2.072e-02, Same sim: 5.317e-01 +/- 8.907e-02, Diff sim: 5.928e-03 +/- 2.621e-02, 
000123 Errors: L1: 1.221e-02, L2: 3.931e-03, BCE: 2.219e-02, Same sim: 5.115e-01 +/- 1.094e-01, Diff sim: 6.184e-03 +/- 2.777e-02, 
000124 Errors: L1: 1.225e-02, L2: 3.918e-03, BCE: 2.207e-02, Same sim: 5.102e-01 +/- 1.032e-01, Diff sim: 6.200e-03 +/- 2.752e-02, 
000125 Errors: L1: 1.817e-02, L2: 9.009e-03, BCE: 1.511e-01, Same sim: 2.734e-01 +/- 2.570e-01, Diff sim: 9.198e-03 +/- 3.897e-02, 
000126 Errors: L1: 1.207e-02, L2: 3.787e-03, BCE: 2.162e-02, Same sim: 5.171e-01 +/- 1.006e-01, Diff sim: 6.113e-03 +/- 2.680e-02, 
000127 Errors: L1: 1.788e-02, L2: 8.826e-03, BCE: 1.286e-01, Same sim: 2.847e-01 +/- 2.668e-01, Diff sim: 9.054e-03 +/- 3.846e-02, 
000128 Errors: L1: 1.206e-02, L2: 3.773e-03, BCE: 2.156e-02, Same sim: 5.177e-01 +/- 9.767e-02, Diff sim: 6.105e-03 +/- 2.681e-02, 
000129 Errors: L1: 1.167e-02, L2: 3.501e-03, BCE: 2.068e-02, Same sim: 5.331e-01 +/- 9.296e-02, Diff sim: 5.910e-03 +/- 2.534e-02, 
000130 Errors: L1: 1.190e-02, L2: 3.743e-03, BCE: 2.147e-02, Same sim: 5.239e-01 +/- 1.086e-01, Diff sim: 6.026e-03 +/- 2.713e-02, 
000131 Errors: L1: 1.134e-02, L2: 3.323e-03, BCE: 1.985e-02, Same sim: 5.462e-01 +/- 8.258e-02, Diff sim: 5.744e-03 +/- 2.529e-02, 
000132 Errors: L1: 1.153e-02, L2: 3.428e-03, BCE: 2.027e-02, Same sim: 5.389e-01 +/- 8.711e-02, Diff sim: 5.837e-03 +/- 2.550e-02, 
000133 Errors: L1: 1.209e-02, L2: 3.851e-03, BCE: 2.185e-02, Same sim: 5.163e-01 +/- 1.061e-01, Diff sim: 6.123e-03 +/- 2.753e-02, 
000134 Errors: L1: 1.183e-02, L2: 3.665e-03, BCE: 2.107e-02, Same sim: 5.269e-01 +/- 9.727e-02, Diff sim: 5.989e-03 +/- 2.688e-02, 
000135 Errors: L1: 1.182e-02, L2: 3.667e-03, BCE: 2.113e-02, Same sim: 5.273e-01 +/- 1.005e-01, Diff sim: 5.983e-03 +/- 2.686e-02, 
000136 Errors: L1: 1.139e-02, L2: 3.362e-03, BCE: 1.999e-02, Same sim: 5.442e-01 +/- 8.516e-02, Diff sim: 5.769e-03 +/- 2.550e-02, 
